1319;ZA5274_Varpt11;VERTRAUEN: HOCHSCHULEN,UNIVERSITAETEN   ; Ich nenne Ihnen jetzt eine Reihe von öffentlichen Einrichtungen und Organisationen.  Sagen Sie mir bitte bei jeder Einrichtung oder Organisation, wie groß das Vertrauen ist, das Sie ihr entgegenbringen. Benutzen Sie dazu bitte diese Skala: 1 bedeutet, daß Sie ihr überhaupt kein Vertrauen entgegenbringen& 7 bedeutet, daß Sie ihr sehr großes Vertrauen entgegenbringen. Mit den Zahlen dazwischen können Sie Ihre Meinung wiederum abstufen. Wie ist das mit dem...;&Hochschulen und Universitäten;&2000 CAPI: keine Teilnahme an Split 2 (Code 1 splt00)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1982, 1986-1992, 1996, 1998, 2004, 2006, 2010, 2014, 2016&Überhaupt kein Vertrauen&..&..&..&..&..&Sehr großes Vertrauen;1 - Hochschulen und Universitäten;;;
1320;ZA5274_Varpt14;VERTRAUEN: POLIZEI                      ; Ich nenne Ihnen jetzt eine Reihe von öffentlichen Einrichtungen und Organisationen.  Sagen Sie mir bitte bei jeder Einrichtung oder Organisation, wie groß das Vertrauen ist, das Sie ihr entgegenbringen. Benutzen Sie dazu bitte diese Skala: 1 bedeutet, daß Sie ihr überhaupt kein Vertrauen entgegenbringen& 7 bedeutet, daß Sie ihr sehr großes Vertrauen entgegenbringen. Mit den Zahlen dazwischen können Sie Ihre Meinung wiederum abstufen. Wie ist das mit dem...;&Polizei;&2000 CAPI: keine Teilnahme an Split 2 (Code 1 splt00)&Keine Angabe&Nicht erhoben 1980, 1982, 1986-1992, 1996, 1998, 2004, 2006, 2010, 2014, 2016&Überhaupt kein Vertrauen&..&..&..&..&..&Sehr großes Vertrauen;1 - Polizei;;;
1321;ZA5274_Varms24;MOECHTE NICHT IN WOHNGEBIET 11 LEBEN    ;Und in welchen Wohngebieten würden Sie gar nicht wohnen wollen?;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gar nicht wohnen wollen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;11 - Wohngebiet 11;;;
1322;ZA5274_Varms25;MOECHTE NICHT IN WOHNGEBIET 12 LEBEN    ;Und in welchen Wohngebieten würden Sie gar nicht wohnen wollen?;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gar nicht wohnen wollen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;12 - Wohngebiet 12;;;
1323;ZA5274_Varmg03;LEBENSSTILUNTERSCHIED: ASYLBEWERB. I.BRD;Hier auf dieser Liste stehen verschiedene Personengruppen.  Ich möchte Ihnen im folgenden einige Fragen zu den in Deutschland lebenden Angehörigen dieser Gruppen stellen.  Würden Sie mir zunächst bitte sagen, wie stark sich Ihrer Meinung nach die in Deutschland lebenden Angehörigen dieser Gruppen in ihrem Lebensstil von den Deutschen unterscheiden.  Bitte antworten Sie anhand der Skala auf der Liste.;&Wie stark unterscheiden sich die in Deutschland lebenden Italiener in ihrem Lebensstil von den Deutschen?&Und die deutschstämmigen Aussiedler aus Osteuropa?&Und die Asylbewerber?&Und die in Deutschland lebenden Türken?&Und die in Deutschland lebenden Juden von den übrigen Deutschen?;&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&Überhaupt nicht&..&..&..&..&..&Sehr stark;3 - Und die Asylbewerber?;;;
1324;ZA5274_Varmn06;EINBUERGERUNG: IN CHRISTLICH.KIRCHE SEIN;Hier habe ich Kärtchen, auf denen Dinge stehen, die bei der Entscheidung über die Vergabe der deutschen Staatsbürgerschaft eine Rolle spielen können. Bitte sagen Sie mir anhand der Skala, wie wichtig Ihrer Meinung nach diese Dinge jeweils sein sollten.;&Ob die Person in Deutschland geboren ist&Ob die Person deutscher Abstammung ist&Ob die Person die deutsche Sprache beherrscht&Ob die Person lange Zeit in Deutschland gelebt hat&Ob die Person bereit ist, sich an den Lebensstil der Deutschen anzupassen&Ob die Person einer christlichen Kirche angehört&Ob die Person Straftaten begangen hat&Ob die Person für ihren Lebensunterhalt selbst aufkommen kann;&2016: keine Teilnahme an Split 1 (Code 2 in splt16_4)&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&Überhaupt nicht wichtig&..&..&..&..&..&Sehr wichtig;6 - Ob die Person einer christlichen Kirche angehört;;;
1325;ZA5274_Varmn07;EINBUERGERUNG: KEINE STRAFTATEN         ;Hier habe ich Kärtchen, auf denen Dinge stehen, die bei der Entscheidung über die Vergabe der deutschen Staatsbürgerschaft eine Rolle spielen können. Bitte sagen Sie mir anhand der Skala, wie wichtig Ihrer Meinung nach diese Dinge jeweils sein sollten.;&Ob die Person in Deutschland geboren ist&Ob die Person deutscher Abstammung ist&Ob die Person die deutsche Sprache beherrscht&Ob die Person lange Zeit in Deutschland gelebt hat&Ob die Person bereit ist, sich an den Lebensstil der Deutschen anzupassen&Ob die Person einer christlichen Kirche angehört&Ob die Person Straftaten begangen hat&Ob die Person für ihren Lebensunterhalt selbst aufkommen kann;&2016: keine Teilnahme an Split 1 (Code 2 in splt16_4)&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&Überhaupt nicht wichtig&..&..&..&..&..&Sehr wichtig;7 - Ob die Person Straftaten begangen hat;;;
1326;ZA5274_Varma04;AUSLAENDER,GASTARB.: UNTER SICH HEIRATEN;Auf dieser Liste stehen einige Sätze, die man schon irgendwann einmal gehört hat, wenn es um Gastarbeiter ging. Sagen Sie mir bitte zu jedem Satz, inwieweit Sie ihm zustimmen. Mit Hilfe der Skala unten auf der Liste können Sie wieder Ihre Meinung abstufen.;&Bis 1990, 1994 (Split 1): Gastarbeiter sollten ihren Lebensstil ein bißchen besser an den der Deutschen anpassen. 1994 (Split 2), 1996, 2000, 2002, 2006, 2010, 2012, 2016 (Split 1): Die in Deutschland lebenden Ausländer sollten ihren Lebensstil ein bisschen besser an den der Deutschen anpassen. 2016 (Split 2): Die in Deutschland lebenden Ausländer sollten ihren Lebensstil besser an den der Deutschen anpassen.&Bis 1990, 1994 (Split 1): Wenn Arbeitsplätze knapp werden, sollte man die Gastarbeiter in ihre Heimat zurückschicken. 1994 (Split 2), 1996, 2000, 2002, 2006, 2010, 2012, 2016: Wenn Arbeitsplätze knapp werden, sollte man die in Deutschland lebenden Ausländer in ihre Heimat zurückschicken.&Bis 1990, 1994 (Split 1): Man sollte Gastarbeitern jede politische Betätigung in Deutschland untersagen. 1994 (Split 2), 1996, 2000, 2002, 2006, 2010, 2012, 2016: Man sollte den in Deutschland lebenden Ausländern jede politische Betätigung in Deutschland untersagen.&Bis 1990, 1994 (Split 1): Gastarbeiter sollten sich ihre Ehepartner unter ihren eigenen Landsleuten auswählen. 1994 (Split 2), 1996, 2000, 2002, 2006, 2010, 2012, 2016: Die in Deutschland lebenden Ausländer sollten sich ihre Ehepartner unter ihren eigenen Landsleuten auswählen.;&1990: keine Teilnahme an Split 2 (Code 1 in splt90)& 2000 CAPI: keine Teilnahme an Split 2 (Code 1 in splt00)&Ab 1994: Keine deutsche Staatsangehörigkeit (Code 3 in german& 2002, 2016 zusätzlich: Code -32 in german)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1982, 1986, 1991, 1992, 1998, 2004, 2008, 2014, 2018&Stimme überhaupt nicht zu&..&..&..&..&..&Stimme voll und ganz zu;4 - Bis 1990, 1994 (Split 1): Gastarbeiter sollten sich ihre Ehepartner unter ihren eigenen Landsleuten auswählen. 1994 (Split 2), 1996, 2000, 2002, 2006, 2010, 2012, 2016: Die in Deutschland lebenden Ausländer sollten sich ihre Ehepartner unter ihren eigenen Landsleuten auswählen.;;;
1327;ZA5274_Varmg05;LEBENSSTILUNTERSCHIED: JUDEN IN BRD     ;Hier auf dieser Liste stehen verschiedene Personengruppen.  Ich möchte Ihnen im folgenden einige Fragen zu den in Deutschland lebenden Angehörigen dieser Gruppen stellen.  Würden Sie mir zunächst bitte sagen, wie stark sich Ihrer Meinung nach die in Deutschland lebenden Angehörigen dieser Gruppen in ihrem Lebensstil von den Deutschen unterscheiden.  Bitte antworten Sie anhand der Skala auf der Liste.;&Wie stark unterscheiden sich die in Deutschland lebenden Italiener in ihrem Lebensstil von den Deutschen?&Und die deutschstämmigen Aussiedler aus Osteuropa?&Und die Asylbewerber?&Und die in Deutschland lebenden Türken?&Und die in Deutschland lebenden Juden von den übrigen Deutschen?;&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&Überhaupt nicht&..&..&..&..&..&Sehr stark;5 - Und die in Deutschland lebenden Juden von den übrigen Deutschen?;;;
1328;ZA5274_Varmg14;EINHEIRAT IN EIGENE FAMILIE: AUSSIEDLER ; Und wie wäre es, wenn ein Angehöriger einer dieser Gruppen in Ihre Familie einheiraten würde?  Inwieweit wäre Ihnen das angenehm oder unangenehm?;&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Italiener in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein deutschstämmiger Aussiedler aus Osteuropa in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Asylbewerber in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Türke in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Jude in Ihre Familie einheiraten würde?;&2016: keine Teilnahme an Split 1 (Code 2 in splt16_6)&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&-3 Wäre mir sehr unangenehm&-2&-1&0&+1&+2&+3 Wäre mir sehr angenehm;2 - Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein deutschstämmiger Aussiedler aus Osteuropa in Ihre Familie einheiraten würde?;;;
1329;ZA5274_Varmg23;RECHTSGLEICHSTELLUNG FUER: JUDEN        ;Sollten die Angehörigen dieser Bevölkerungsgruppen in Deutschland in allen Bereichen die gleichen Rechte haben wie die Deutschen?  Sagen Sie mir bitte zu jeder der Aussagen auf dieser Liste, inwieweit Sie ihr zustimmen oder nicht zustimmen.;&Die in Deutschland lebenden Italiener sollten in allen Bereichen die gleichen Rechte haben wie die Deutschen.&Die in Deutschland lebenden deutschstämmigen Aussiedler aus Osteuropa sollten in allen Bereichen die gleichen Rechte haben wie die Deutschen.&Die in Deutschland lebenden Asylbewerber sollten in allen Bereichen die gleichen Rechte haben wie die Deutschen.&Die in Deutschland lebenden Türken sollten in allen Bereichen die gleichen Rechte haben wie die Deutschen.&Die in Deutschland lebenden Juden sollten in allen Bereichen die gleichen Rechte haben wie die übrigen Deutschen.;&2016: keine Teilnahme an Split 2 (Code 1 in splt16_6)&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&Stimme überhaupt nicht zu&..&..&..&..&..&Stimme voll und ganz zu;5 - Die in Deutschland lebenden Juden sollten in allen Bereichen die gleichen Rechte haben wie die übrigen Deutschen.;;;
1330;ZA5274_Varms12;MOECHTE IN WOHNGEBIET 12 LEBEN          ;Wir haben hier auf der Liste Wohngebiete dargestellt, die sich in ihrem Anteil an ausländischen Nachbarn unterscheiden.  Die hellen Felder stellen dabei deutsche Personen dar, die grauen Felder stehen für ausländische Personen.  Nennen Sie bitte die Nummern aller Wohngebiete, in denen Sie gerne wohnen würden.;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gerne wohnen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;12 - Wohngebiet 12;;;
1331;ZA5274_Varms13;MOECHTE IN WOHNGEBIET 13 LEBEN          ;Wir haben hier auf der Liste Wohngebiete dargestellt, die sich in ihrem Anteil an ausländischen Nachbarn unterscheiden.  Die hellen Felder stellen dabei deutsche Personen dar, die grauen Felder stehen für ausländische Personen.  Nennen Sie bitte die Nummern aller Wohngebiete, in denen Sie gerne wohnen würden.;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gerne wohnen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;13 - Wohngebiet 13;;;
1332;ZA5274_Varms15;MOECHTE NICHT IN WOHNGEBIET 2 LEBEN     ;Und in welchen Wohngebieten würden Sie gar nicht wohnen wollen?;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gar nicht wohnen wollen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;2 - Wohngebiet 2;;;
1333;ZA5274_Varms20;MOECHTE NICHT IN WOHNGEBIET 7 LEBEN     ;Und in welchen Wohngebieten würden Sie gar nicht wohnen wollen?;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gar nicht wohnen wollen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;7 - Wohngebiet 7;;;
1334;ZA5274_Varms06;MOECHTE IN WOHNGEBIET 6 LEBEN           ;Wir haben hier auf der Liste Wohngebiete dargestellt, die sich in ihrem Anteil an ausländischen Nachbarn unterscheiden.  Die hellen Felder stellen dabei deutsche Personen dar, die grauen Felder stehen für ausländische Personen.  Nennen Sie bitte die Nummern aller Wohngebiete, in denen Sie gerne wohnen würden.;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gerne wohnen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;6 - Wohngebiet 6;;;
1335;ZA5274_Varcbsn12;FREUND(IN) B: WAHLPRAEFERENZ            ;Können Sie mir sagen, welche Partei B gewöhnlich wählt?;;&Nicht wahlberechtigt&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Weniger als zwei Freunde genannt& 2010 (Split 1): Person B nicht älter als 15 (Code 1-15 in cbage)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1982-1988, 1991-1998, 2002-2008, 2012-2018&CDU / CSU&SPD&FDP&<1990:> Die Grünen& <2000, 2010:> Bündnis 90 / Die Grünen&<1990, 2000:> Die Republikaner&<2000:> PDS& <2010:> Die Linke&<2010:> NPD&Andere Partei, und zwar...;;;;
1336;ZA5274_Varccage;FREUND(IN) C: ALTER                     ; Wie alt ist C?;;&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Weniger als drei Freunde angegeben&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1982-1988, 1991-1998, 2002-2008, 2012-2018;;;;
1337;ZA5274_Varccgerman;FREUND(IN) C: DT. STAATSBUERGERSCHAFT?  ; Hat Person C die deutsche Staatsbürgerschaft?;;&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Weniger als drei Freunde genannt&Keine Angabe&Weiß nicht&nicht erhoben 1980-1998, 2002-2008, 2012-2018&Ja&Nein;;;;
1338;ZA5274_Varsm27;MITGLIED: IN WELCHER 2.POLIT. PARTEI?   ;;;;;;;
1339;ZA5274_Varsm29;MITGLIED: WELCHE RELIGIOESEN VEREINIG.? ;;;;;;;
1340;ZA5274_Varsm30;MITGLIED: WELCHE 2.RELIGIOESEN VEREIN.? ;;;;;;;
1341;ZA5274_Varsm16;MITGLIED: DAG                           ;Sind Sie persönlich im Augenblick Mitglied einer Organisation (<1980, 1982:> oder eines Vereins)? Gehen Sie bitte diese Liste durch und sagen Sie mir, wo Sie Mitglied sind.;&Gewerkschaft im Deutschen Gewerkschaftsbund (DGB)&Deutsche Angestelltengewerkschaft (DAG);&Keine Angabe&Verweigert&Nicht erhoben 2000-2018&Nicht genannt&Genannt;2 - Deutsche Angestelltengewerkschaft (DAG);;;
1342;ZA5274_Varsm19;MITGLIED: ULA (UNION LEITENDER ANGEST.) ;Liste vorlegen!;&Gewerkschaftsverband im Christlichen Gewerkschaftsbund Deutschlands (CGB)&Verband in der Union der Leitenden Angestellten (ULA)&Berufsverband der freien Berufe;&Keine Angabe&Verweigert&Nicht erhoben 1980-1984, 1994, 1996, 2000-2018&Nicht genannt&Genannt;2 - Verband in der Union der Leitenden Angestellten (ULA);;;
1343;ZA5274_Varlp04;BEI DIESER ZUKUNFT KEINE KINDER MEHR    ; Ich werde Ihnen nun einige Aussagen vorlesen. Sagen Sie mir bitte zu jeder einzelnen dieser Aussagen, ob Sie persönlich derselben Meinung sind, oder ob Sie anderer Meinung sind.;&Egal was manche Leute sagen: Die Situation der einfachen Leute wird nicht besser, sondern schlechter.&So wie die Zukunft aussieht, kann man es kaum noch verantworten, Kinder auf die Welt zu bringen.&Die meisten Politiker interessieren sich in Wirklichkeit gar nicht für die Probleme der einfachen Leute.&Die meisten Leute kümmern sich in Wirklichkeit gar nicht darum, was mit ihren Mitmenschen geschieht.;&1990: keine Teilnahme an Split 1 (Code 2 in splt90)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1988, 1994, 1998, 2014&Bin derselben Meinung&Bin anderer Meinung;2 - So wie die Zukunft aussieht, kann man es kaum noch verantworten, Kinder auf die Welt zu bringen.;;;
1344;ZA5274_Varcagerman;FREUND(IN) A: DT. STAATSBUERGERSCHAFT?  ; Hat Person A die deutsche Staatsbürgerschaft?;;&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Keinen Freund genannt&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1998, 2002-2008, 2012-2018&Ja&Nein;;;;
1345;ZA5274_Varcbsex;FREUND(IN) B: GESCHLECHT                ;Denken Sie jetzt bitte an die Person B.;;&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Weniger als zwei Freunde angegeben&Keine Angabe&Nicht erhoben 1982-1988, 1991-1998, 2002-2008, 2012-2018&Männlich&Weiblich;;;;
1346;ZA5274_Varsm36;MITGLIED: SONSTIGER GESELLIGER VEREIN   ;Sind Sie persönlich im Augenblick Mitglied einer Organisation oder eines Vereins? Gehen Sie bitte diese Liste durch und sagen Sie mir, wo Sie Mitglied sind.;&Gesangverein&Sonstige Hobby-Vereinigung&Heimat- und Bürgerverein (Schützenverein)&Sonstige gesellige Vereinigungen (Kegelclub usw.)&Vertriebenen- oder Flüchtlingsverband&Wohlfahrtsverbände / Kriegsopferverbände;&Keine Angabe&Verweigert&Nicht erhoben 1984, 1994, 1996, 2000-2018&Nicht genannt&Genannt;4 - Sonstige gesellige Vereinigungen (Kegelclub usw.);;;
1347;ZA5274_Varsm37;MITGLIED: VERTRIEBENENVERBAND           ;Sind Sie persönlich im Augenblick Mitglied einer Organisation oder eines Vereins? Gehen Sie bitte diese Liste durch und sagen Sie mir, wo Sie Mitglied sind.;&Gesangverein&Sonstige Hobby-Vereinigung&Heimat- und Bürgerverein (Schützenverein)&Sonstige gesellige Vereinigungen (Kegelclub usw.)&Vertriebenen- oder Flüchtlingsverband&Wohlfahrtsverbände / Kriegsopferverbände;&Keine Angabe&Verweigert&Nicht erhoben 1984, 1994, 1996, 2000-2018&Nicht genannt&Genannt;5 - Vertriebenen- oder Flüchtlingsverband;;;
1348;ZA5274_Varsm04;MITGLIEDSSTATUS: KULTURVEREIN           ; Sind Sie derzeit Mitglied einer Organisation oder eines Vereins? Gehen Sie bitte diese Liste durch und sagen Sie mir, wo Sie Mitglied sind.  Sagen Sie mir jeweils dazu,      >   ob Sie nur passives Mitglied sind,      >   ob Sie sich an den Aktivitäten des Vereins bzw. der Organisation beteiligen oder      >   ob Sie sogar ein Ehrenamt in diesem Verein innehaben?;&Kultur-, Musik-, Theater- oder Tanzverein&Sportverein&Sonstige Hobbyvereinigung&Wohltätigkeitsverein oder karitative Organisation&Friedens- oder Menschenrechtsorganisation&Umwelt-, Natur- oder Tierschutzorganisation&Verein / Organisation im Gesundheitsbereich, Selbsthilfegruppe&Elternorganisation&Verein für Pensionierte oder Rentner, Seniorenverein&Bürgerinitiative&Sonstige Organisation / sonstiger Verein;&Keine Angabe&Nicht erhoben 1980-2006, 2012, 2016&Kein Mitglied&Passives Mitglied&Aktives Mitglied&Ehrenamt;1 - Kultur-, Musik-, Theater- oder Tanzverein;;;
1349;ZA5274_Varsm08;MITGLIEDSSTATUS: MENSCHENRECHTSORGAN.   ; Sind Sie derzeit Mitglied einer Organisation oder eines Vereins? Gehen Sie bitte diese Liste durch und sagen Sie mir, wo Sie Mitglied sind.  Sagen Sie mir jeweils dazu,      >   ob Sie nur passives Mitglied sind,      >   ob Sie sich an den Aktivitäten des Vereins bzw. der Organisation beteiligen oder      >   ob Sie sogar ein Ehrenamt in diesem Verein innehaben?;&Kultur-, Musik-, Theater- oder Tanzverein&Sportverein&Sonstige Hobbyvereinigung&Wohltätigkeitsverein oder karitative Organisation&Friedens- oder Menschenrechtsorganisation&Umwelt-, Natur- oder Tierschutzorganisation&Verein / Organisation im Gesundheitsbereich, Selbsthilfegruppe&Elternorganisation&Verein für Pensionierte oder Rentner, Seniorenverein&Bürgerinitiative&Sonstige Organisation / sonstiger Verein;&Keine Angabe&Nicht erhoben 1980-2006, 2012, 2016&Kein Mitglied&Passives Mitglied&Aktives Mitglied&Ehrenamt;5 - Friedens- oder Menschenrechtsorganisation;;;
